paper_id,title,has_demand,demand_count,has_compliance,compliance_count,decision,acceptance
RUF7j1cJzK,Kronecker Mask and Interpretive Prompts are Language-Action Video Learners,False,0,False,0,Accept (Poster),True
0K0hoNL9sx,Quantifying the similarity of information contained in probabilistic latent spaces,False,0,False,0,,
XQL4Pmf6m6,M3D: Advancing 3D Medical Image Analysis with Multi-Modal Large Language Models,False,0,False,0,,
GO4Sd6LUuY,Explicit-Constrained Single Agent for Enhanced Task-Solving in LLMs,False,0,False,0,,
konDsSUSqg,MoA: Mixture of Sparse Attention for Automatic Large Language Model Compression,False,0,False,0,Reject,False
bjxuqI4KwU,Linear SCM Identification in the Presence of Confounders and Gaussian Noise,False,0,False,0,Accept (Spotlight),True
PhRYDGqiee,Organizing Unstructured Image Collections using Natural Language,False,0,True,1,Reject,False
5sPgOyyjG5,Feynman-Kac Operator Expectation Estimator,False,0,False,0,Reject,False
nUOmJ4Qop5,Peacock: Multi-Objective Optimization for Deep Neural Network Calibration,False,0,True,1,Reject,False
k5VHHgsRbi,MME-RealWorld: Could Your Multimodal LLM Challenge High-Resolution Real-World Scenarios that are Difficult for Humans?,False,0,False,0,Accept (Poster),True
Tisu1L0Jwt,State Space Model Meets Transformer: A New Paradigm for 3D Object Detection,False,0,False,0,Accept (Poster),True
wElgE9qBb5,Mambular: A Sequential Model for Tabular Deep Learning,False,0,True,1,Reject,False
Pe3AxLq6Wf,What to align in multimodal contrastive learning?,True,1,True,1,Accept (Poster),True
PC5WxcMRs8,Vision Search Assistant: Empower Vision-Language Models as Multimodal Search Engines,False,0,False,0,,
uUkpYafkVl,Conformal Prediction for Deep Classifier via Truncating,False,0,False,0,Reject,False
3Xfa63ggsq,AlignIQL: Policy Alignment in Implicit Q-Learning through Constrained Optimization,False,0,True,1,Reject,False
0Zot73kfLB,GVFi: Learning 3D Gaussian Velocity Fields from Dynamic Videos,False,0,True,1,Reject,False
NxLWeK4P3q,Unified Universality Theorem for Deep and Shallow Joint-Group-Equivariant Machines,False,0,False,0,Reject,False
AcR5Mngp1p,Knowledge-localized Unlearning for Faithful Forgetting in Language Models,False,0,False,0,Reject,False
qUZY7ymDPr,PPLLaVA: Varied Video Sequence Understanding With Prompt Guidance,False,0,False,0,Reject,False
rObkvzJxTG,Smoothing the Shift: Towards Stable Test-Time Adaptation under Complex Multimodal Noises,False,0,False,0,Accept (Poster),True
IcVSKhVpKu,Improving Language Model Distillation through Hidden State Matching,False,0,False,0,Accept (Poster),True
vw0NurJ7UX,PrefixQuant: Static Quantization Beats Dynamic through Prefixed Outliers in LLMs,False,0,False,0,Reject,False
2TuUXtLGhT,Long-Context Linear System Identification,False,0,False,0,Accept (Poster),True
81qyvxW9pe,Diagonalizing Affinity Matrix to Identify Clustering Structure,True,1,False,0,Reject,False
9OJflnNu6C,Controllable Unlearning for Image-to-Image Generative Models via $\epsilon$-Constrained Optimization,False,0,False,0,Accept (Poster),True
z8PcUSKXXN,Random Is All You Need: Random Noise Injection on Feature Statistics for Generalizable Deep Image Denoising,False,0,False,0,Accept (Poster),True
Q95MaWfF4e,Navigating Neural Space: Revisiting Concept Activation Vectors to Overcome Directional Divergence,False,0,False,0,Accept (Poster),True
DhlbK7tAjz,MaskInversion: Localized Embeddings via Optimization of Explainability Maps,False,0,False,0,Reject,False
Rf4NnqHNSz,Robust Probabilistic Unsupervised Segmentation with Uncertainty Modeling,False,0,False,0,Reject,False
uWtLOy35WD,LLaVA-MoD: Making LLaVA Tiny via MoE-Knowledge Distillation,False,0,False,0,Accept (Poster),True
qI1gmHbs0Z,ShuffleNorm: A Better Normalization for Semi-supervised Learning,False,0,False,0,,
El4Cs8Su3r,LeGrad: An Explainability Method for Vision Transformers via Feature Formation Sensitivity,False,0,False,0,,
j7oTk2nEoN,Gray-Box Fine-Tuning for Single Backbone Domain Experts,False,0,False,0,Reject,False
uo6UsVkkEQ,MolReFlect: Towards Fine-grained In-Context Alignment between Molecules and Texts,False,0,False,0,,
mhJvgHRErR,AniMer: Animal Pose and Shape Estimation Using Transformer,False,0,False,0,,
AcAD4VEgCX,I2VControl-Camera: Precise Video Camera Control with Adjustable Motion Strength,False,0,False,0,Accept (Poster),True
YaeZwhXJ4k,BinaryDM: Accurate Weight Binarization for Efficient Diffusion Models,False,0,True,2,Accept (Poster),True
p4jCBTDvdu,$\texttt{MirrorCheck}$ : Efficient Adversarial Defense for Vision-Language Models,False,0,False,0,Reject,False
kQ5s9Yh0WI,"LongWriter: Unleashing 10,000+ Word Generation from Long Context LLMs",False,0,False,0,Accept (Poster),True
X1OfiRYCLn,Dynamic Multimodal Evaluation with Flexible Complexity by Vision-Language Bootstrapping,False,0,True,1,Accept (Oral),True
X2HnTFsFm8,OccVAR: Scalable 4D Occupancy Prediction via Next-Scale Prediction,False,0,False,0,,
PL6e9HkVxk,ROOT DEFENCE STRATEGIES: ENSURING SAFETY OF LLM AT THE DECODER LEVEL,False,0,False,0,,
xJtWqVBZya,DrivingWorld: Constructing World Model for Autonomous Driving via Video GPT,False,0,False,0,,
OANUpvmnuf,Choices are More Important than Efforts: LLM Enables Efficient Multi-Agent Exploration,True,1,True,2,Reject,False
5wmAfwDBoi,UI-Pro: A Hidden Recipe for Building Vision-Language Models for GUI Grounding,False,0,False,0,,
Hbpzrh7JbN,Saturn: Sample-efficient Generative Molecular Design using Memory Manipulation,False,0,False,0,Reject,False
S9GyQUXzee,GROOT-2: Weakly Supervised Multimodal Instruction Following Agents,False,0,True,2,Accept (Poster),True
ZPTHI3X9y8,From Pixels to Tokens: Revisiting Object Hallucinations in Large Vision-Language Models,False,0,False,0,Reject,False
uxYbEAEWm4,Knowledge Lift Alignment Fine Tuning,False,0,False,0,Reject,False
JCFJFBm5rE,SurfDesign: Effective Protein Design on Molecular Surfaces,False,0,False,0,Reject,False
5cYTAcZAgt,SAN-Diff: Structure-aware noise for super-resolution diffusion model,False,0,False,0,Reject,False
UEE13WQlNU,CTV-FAS: Compensate Texts with Visuals for Generalizable Face Anti-spoofing,False,0,False,0,,
Rz4UkJziFe,Medium-Difficulty Samples Constitute Smoothed Decision Boundary for Knowledge Distillation on Pruned Datasets,False,0,False,0,Accept (Poster),True
tjlTczcnPz,SliM-LLM: Salience-Driven Mixed-Precision Quantization for Large Language Models,False,0,False,0,Reject,False
wtNxByjLW3,Identify Dominators: The Key To Improve Large-Scale Maximum Inner Product Search,False,0,False,0,Reject,False
hheFYjOsWO,Mixture Compressor for Mixture-of-Experts LLMs Gains More,False,0,False,0,Accept (Poster),True
pNdPJACSLB,Learning K-U-Net in Constant Complexity with Application to Time Series Forecasting,False,0,False,0,,
ZGRRC514rI,DeFoG: Defogging Discrete Flow Matching for Graph Generation,False,0,False,0,Reject,False
BLvCdxAi8W,Granularity Matters in Long-Tail Learning,False,0,False,0,,
xnWikQRJBR,M3CoL: Harnessing Shared Relations via Multimodal Mixup Contrastive Learning for Multimodal Classification,False,0,False,0,Reject,False
IaFAvyaBOc,Collaborative and Efficient Personalization with Mixtures of Adaptors,False,0,False,0,,
zz9jAssrwL,Bayesian Policy Distillation via Offline RL for Lightweight and Fast Inference,False,0,False,0,,
9JE3HogPCw,Hadamard Representations: Augmenting Hyperbolic Tangents in RL,False,0,True,2,Reject,False
0wmfzWPAFu,"Methods for Convex $(L_0,L_1)$-Smooth Optimization: Clipping, Acceleration, and Adaptivity",False,0,False,0,Accept (Poster),True
a59NMkKPob,DRL: DISCRIMINATIVE REPRESENTATION LEARNING FOR CLASS INCREMENTAL LEARNING,False,0,False,0,,
cmXWYolrlo,Geometric Inductive Biases of Deep Networks: The Role of Data and Architecture,False,0,True,2,Accept (Spotlight),True
iIGNrDwDuP,Scaling Laws for Diffusion Transformers,False,0,False,0,Reject,False
MeSfNZjGvN,FedPeWS: Personalized Warmup via Subnetworks for Enhanced Heterogeneous Federated Learning,True,1,False,0,,
x5YEibapUM,Unlocking the Theory Behind Scaling 1-Bit Neural Networks,False,0,False,0,,
6PGT9OJX5N,Noisy Data Pruning by Label Distribution Discrimination,False,0,False,0,,
9wvVFldF0u,InsBank: Evolving Instruction Subset for Ongoing Alignment,False,0,False,0,,
oEMSM8HHpj,Spatiotemporal Contrast Are Natural Urban Scene Learners,True,1,False,0,,
jCNRcHrfLo,Hierarchical Prompts with Context-aware Calibration for Open-Vocabulary Object Detection,False,0,False,0,Reject,False
WqL4wOU3tw,A Simple but Strong Baseline for Sounding Video Generation: Effective Adaptation of Audio and Video Diffusion Models for Joint Generation,False,0,False,0,,
i8LCUpKvAz,Minimax Optimal Reinforcement Learning with Quasi-Optimism,False,0,False,0,Accept (Poster),True
0823rvTIhs,Weakly-Supervised Affordance Grounding Guided by Part-Level Semantic Priors,False,0,True,1,Accept (Poster),True
bRfVj0Sh88,Active Preference Optimization via Maximizing Learning Capacity,False,0,False,0,,
UWOQ6w5yvX,AGLP: A Graph Learning Perspective for Semi-supervised Domain Adaptation,False,0,False,0,,
G9HV5upWhx,SgCG: Semantic-guided Contrastive Generalization for  Medical Image Segmentation,False,0,False,0,,
kUH1yPMAn7,Safety Layers in Aligned Large Language Models: The Key to LLM Security,False,0,False,0,Accept (Poster),True
3Hg5ufmfRu,ACE: Attack Combo Enhancement Against Machine Learning Models,True,1,False,0,,
VaUy5GZO3f,Q-Bench-Video: Benchmarking the Video Quality Understanding of LMMs,False,0,False,0,,
NCynHu1kVF,Learning to Translate Noise for Robust Image Denoising,False,0,False,0,,
PNiqWDAtPq,UIP2P: Unsupervised Instruction-Based Image Editing via Cycle Edit Consistency,False,0,False,0,Reject,False
HHISuWB0nX,What Makes a Good Time-series Forecasting Model? A Causal Perspective,True,1,False,0,,
QWDFOOoV3U,ResidualViT for Efficient Zero-Shot Natural Language Temporal Video Grounding,True,1,False,0,Reject,False
InUpEfpXQS,Tra-MoE: Scaling Trajectory Prediction Models for Adaptive Policy Conditioning,False,0,True,1,,
SrkDVzygXx,PerPO: Perceptual Preference Optimization via Discriminative Rewarding,False,0,True,1,Reject,False
ittdt7tKND,DSPFusion: Degradation and Semantic Prior Dual-guided Framework for Image Fusion,True,1,False,0,,
sicB10feCQ,CAR: Controllable Autoregressive Modeling for Visual Generation,False,0,False,0,,
bW9fGYo44s,MotionAura: Generating High-Quality and Motion Consistent Videos using Discrete Diffusion,False,0,False,0,Accept (Spotlight),True
EP09OGPRzk,L-PINN: A Langevin Dynamics Approach with Balanced Sampling to Improve Learning Stability in Physics-Informed Neural Networks,False,0,True,2,Reject,False
Zs8Z3sgnAA,Fine-grained Attention I/O Complexity: Comprehensive  Analysis for Backward Passes,False,0,False,0,Reject,False
wXIncJRlK0,Mirror Descent Actor Critic via Bounded Advantage Learning,False,0,True,2,Reject,False
ZC9KpPXgDI,Differential Privacy of Cross-Attention with Provable Guarantee,False,0,False,0,Reject,False
JgSbMcgd8q,Multi-Layer Transformers Gradient Can be Approximated in Almost Linear Time,True,2,True,1,Reject,False
I7DeajDEx7,Episodic Novelty Through Temporal Distance,True,1,True,1,Accept (Poster),True
Ts1waOOQjF,SparseLGS: Fast Language Gaussian Splatting from Sparse Multi-View Images,False,0,False,0,,
NmmRPUCWIA,Prompt-guided Visual Perception for Efficient Training-free Video LLM,False,0,False,0,,
yYQLvofQ1k,Two Heads Are Better Than One: A Multi-Agent System Has the Potential to Improve Scientific Idea Generation,False,0,False,0,,
E1N1oxd63b,ViDiT-Q: Efficient and Accurate Quantization of Diffusion Transformers for Image and Video Generation,False,0,False,0,Accept (Poster),True
0qrTH5AZVt,ConLUX: Concept-Based Local Unified Explanations,False,0,False,0,Reject,False
zBrjRswpkg,Foundation of Scalable Constraint Learning from Human Feedback,False,0,False,0,,
8QqQk1c0Dg,Clipping Improves Adam and AdaGrad when the Noise Is Heavy-Tailed,False,0,False,0,Reject,False
ziw5bzg2NO,Do You Keep an Eye on What I Ask? Mitigating Multimodal Hallucination via Attention-Guided Ensemble Decoding,False,0,False,0,Accept (Poster),True
Y0P6cOZzNm,Decouple-Then-Merge: Towards Better Training for Diffusion Models,False,0,False,0,,
YWTpBisnwd,Enhancing Graph Self-Supervised Learning with Graph Interplay,False,0,False,0,,
4dHyH42ha7,4DEditPro: Progressively Editing 4D Scenes from Monocular Videos with Text Prompts,False,0,False,0,,
HnpDHiItd2,Masked Temporal Interpolation Diffusion for Procedure Planning in Instructional Videos,False,0,False,0,Accept (Poster),True
5ECUAQJUuq,AdvLoRA: Adversarial Low-Rank Adaptation of Vision-Language Models,False,0,False,0,,
wwVGZRnAYG,BlueSuffix: Reinforced Blue Teaming for Vision-Language Models Against Jailbreak Attacks,True,1,True,2,Accept (Poster),True
mnLmmtW7HO,Active Learning for Continual Learning: Keeping the Past Alive in the Present,False,0,True,1,Accept (Poster),True
sOte83GogU,Group Downsampling with Equivariant Anti-aliasing,False,0,False,0,Accept (Poster),True
mQ55y4s5hj,Visually Guided Decoding: Gradient-Free Hard Prompt Inversion with Language Models,False,0,True,1,Accept (Poster),True
MtW30ql5Oj,BP-Modified Local Loss for Efficient Training of Deep Neural Networks,False,0,True,2,Accept (Poster),True
1MHgMGoqsH,Unifying Back-Propagation and Forward-Forward Algorithms through Model Predictive Control,False,0,False,0,,
Akccupz2pP,GTD-LLM: A Plug-and-Play LLM Reasoning Module for Gaze Target Detection,False,0,False,0,,
dfC2ji6nek,SHARP: Splatting High-fidelity And Relightable Photorealistic 3D Gaussian Head Avatars,False,0,False,0,,
F6z3utfcYw,The Crucial Role of Samplers in Online Direct Preference Optimization,False,0,False,0,Accept (Poster),True
x07rHuChwF,Euclid: Supercharging Multimodal LLMs with Synthetic High-Fidelity Visual Descriptions,False,0,False,0,Reject,False
G5sPv4KSjR,Near-Optimal Policy Identification in Robust Constrained Markov Decision Processes via Epigraph Form,False,0,False,0,Accept (Poster),True
GkGVNmjAwh,Efficient Generative Modeling with Residual Vector Quantization-Based Tokens,False,0,False,0,,
H6UMc5VS70,FlipAttack: Jailbreak LLMs via Flipping,True,1,False,0,Reject,False
8w8d8j2FCy,MENTOR: Mixture-of-Experts Network with Task-Oriented Perturbation for Visual Reinforcement Learning,False,0,False,0,Reject,False
Tn02m7ZTch,Improved Robustness and Hyperparameter Selection in the Dense Associative Memory,False,0,False,0,,
YryL3QIWWc,Scaling Diffusion Models for Downstream Prediction,False,0,False,0,,
rtUjj03qZv,Grounding is All You Need? Dual Temporal Grounding for Video Dialog,True,1,False,0,,
CP6CAqxAGJ,Unifying Vocabulary of Large Language Model with Statistical Token-level Alignment,False,0,False,0,Reject,False
Rmm0Ohulxf,ZZEdit: ZigZag Trajectories of Inversion and Denoising for Zero-shot Image Editing,False,0,False,0,,
aJnKjvTtPq,Low Rank Quantization Adaptation for Large Language Model,False,0,True,1,Reject,False
TVnkjz4MqV,"Neural Manifold Regularization: Aligning 2D Latent Dynamics with Stereotyped, Natural, and Attempted Movements",False,0,True,2,Reject,False
mZvzvwIu8f,Reducing class-wise confusion for incremental learning with disentangled manifolds,False,0,False,0,,
npBrvlYftk,Robust Video Moment Retrieval with Introspective Knowledge Distillation,True,1,False,0,,
womU9cEwcO,Scaling Autonomous Agents via Automatic Reward Modeling And Planning,False,0,False,0,Accept (Poster),True
qdOIkeZ5e4,Generalized Video Moment Retrieval,False,0,False,0,Accept (Poster),True
9LZna4ryFH,A Tailored Framework for Aligning Diffusion Models with Human Preference,True,1,False,0,Reject,False
PTcMzQgKmn,A Training-Free Sub-quadratic Cost Transformer Model Serving Framework with Hierarchically Pruned Attention,False,0,False,0,Accept (Poster),True
8VG8tpPZhe,GameGen-X: Interactive Open-world Game Video Generation,False,0,False,0,Accept (Poster),True
2vlhdheveh,One Step Diffusion-based Super-Resolution with Time-Aware Distillation,True,1,False,0,Reject,False
tciQfO8S8j,Training Language Models to Critique with Multi-Agent Feedback,False,0,True,1,Reject,False
BgxsmpVoOX,Rare-to-Frequent: Unlocking Compositional Generation Power of Diffusion Models on Rare Concepts with LLM Guidance,True,1,True,1,Accept (Spotlight),True
Se2aTG9Oui,CoNNect: A Swiss-Army-Knife Regularizer for Pruning of Neural Networks,False,0,True,2,Reject,False
XPNprvlxuQ,StochSync: Stochastic Diffusion Synchronization for Image Generation in Arbitrary Spaces,True,1,False,0,Accept (Poster),True
N6SccBt3EF,EVA: An Embodied World Model for Future Video Anticipation,False,0,False,0,Reject,False
j3rxIH0M9H,MOVIS: Enhancing Multi-Object Novel View Synthesis for Indoor Scenes,False,0,False,0,,
mtJSMcF3ek,Mind the Gap: Examining the Self-Improvement Capabilities of Large Language Models,False,0,True,1,Accept (Oral),True
LugcDgDjv1,Stochastically Capturing Partial Relationship among Features for Multivariate Forecasting,False,0,False,0,,
vkj5ARRCeY,Injecting Inductive Bias to 3D Gaussian Splatting for Geometrically Accurate Radiance Fields,False,0,False,0,Reject,False
jrY83wPzMJ,Synchronous Scene Text Spotting and Translating,True,1,False,0,Reject,False
1e5fX6X44w,Mean-field Continuous Sequence Predictors,False,0,False,0,,
gJPe4dxm7N,Temporal Adaptive Convolutional Intervention Network for Counterfactual Estimation: A Domain Generalization Perspective,False,0,False,0,,
JIePBlcFg0,iQR: Quantile Regression with QR Orthogonal Decomposition for Resource Scheduling Optimization without Empirical Model,False,0,False,0,,
DYVSLfiyRN,Transferable Adversarial Attack on Vision-enabled Large Language Models,False,0,False,0,,
O4LoPhRSfb,Does Your Video-language Model Actually Understand the Language Input?,False,0,False,0,,
wxEASOHHdT,Mamba-Reg: Vision Mamba Also Needs Registers,False,0,False,0,,
kfsgz2Ldd7,Score-Based Variational Inference for Inverse Problems,False,0,False,0,Reject,False
q8XGHj7yrC,Are Large Vision-Language Models Robust to Adversarial Visual Transformations?,False,0,False,0,,
H5FUVj0vMd,Step-DPO: Step-wise Preference Optimization for Long-chain Reasoning of LLMs,False,0,False,0,Reject,False
54KcduuYeG,AutoScale: Automatic Prediction of Compute-optimal Data Compositions for Training LLMs,False,0,False,0,Reject,False
MRYyOaNxh3,FlickerFusion: Intra-trajectory Domain Generalizing Multi-agent Reinforcement Learning,False,0,False,0,Accept (Poster),True
Yx9j88efei,SpikingVTG: Saliency Feedback Gating Enabled Spiking Video Temporal Grounding,True,1,True,1,Reject,False
hQvX9MBowC,DiTTo-TTS: Diffusion Transformers for Scalable Text-to-Speech without Domain-Specific Factors,False,0,False,0,Accept (Poster),True
NSefAqUM6U,Deep Clustering and Interpolation via the Federated Self-Organizing Map,False,0,False,0,,
nS2DBNydCC,Vector Quantization By Distribution Matching,False,0,True,1,Reject,False
N8Oj1XhtYZ,SANA: Efficient High-Resolution Text-to-Image Synthesis with Linear Diffusion Transformers,False,0,False,0,Accept (Oral),True
z9UBpl4pv5,Structured Initialization for Attention in Vision Transformers,False,0,True,1,Reject,False
apErWGzCAA,Intelligent Go-Explore: Standing on the Shoulders of Giant Foundation Models,False,0,True,1,Accept (Poster),True
NDMLjEJoLb,Blending Concepts in Text-to-Image Diffusion Models using the Black Scholes Algorithm,True,1,False,0,Reject,False
mhzDv7UAMu,"Meshtron: High-Fidelity, Artist-Like 3D Mesh Generation at Scale",False,0,False,0,Reject,False
EuoHhIqvRD,Is Synthetic Data Ready for Improving Visual Grounding?,False,0,False,0,,
2IoFFexvuw,Online Reward-Weighted Fine-Tuning of Flow Matching with Wasserstein Regularization,False,0,False,0,Accept (Poster),True
UF6CEzAVVr,Task-Oriented Diffusion Inversion for High-Fidelity Text-based Editing,False,0,False,0,,
SmYDdeLAR5,Active Learning of Deep Neural Networks via Gradient-Free Cutting Planes,False,0,False,0,Reject,False
LXftdR11io,POTEC: Off-Policy Contextual Bandits for Large Action Spaces via Policy Decomposition,False,0,False,0,Accept (Spotlight),True
ZIFkrT1GwM,Pretrained Transformers are Deep Optimizers: Provable In-Context Learning for Deep Model Training,False,0,True,1,Reject,False
GHaoCSlhcK,PROGRESSIVE KNOWLEDGE DISTILLATION (PKD): A MODULAR APPROACH FOR ARCHITECTURE-AGNOSTIC KNOWLEDGE DISTILLATION,False,0,False,0,Reject,False
UKkjMiGNYK,MULTIMODAL GENERATIVE AI FOR STORY POINT ESTIMATION,False,0,False,0,Reject,False
0owAtTCOlU,GRIC: General Representation and Informative Content for Enhanced Out-of-Distribution Detection,True,1,False,0,Reject,False
3p4raemLAH,Targeted Unlearning via Single Layer Unlearning Gradient,False,0,True,1,Reject,False
Y93F5eNmZG,"Deep LPPLS: Forecasting of temporal critical points in natural, engineering and financial systems via deep learning",False,0,False,0,,
8NlUL0Cv1L,GenEx: Generating an Explorable World,False,0,True,1,Accept (Poster),True
bHY0Uypoh9,Exploring Non-Convex Discrete Energy Landscapes: A Langevin-Like Sampler with Replica Exchange,False,0,False,0,,
teE4pl9ftK,Gradient-Free Generation for Hard-Constrained Systems,False,0,True,2,Accept (Poster),True
jVDPq9EdzT,UniDrive: Towards Universal Driving Perception Across Camera Configurations,False,0,True,1,Accept (Poster),True
arbj7RJ5oh,Neural Slot Interpreters: Grounding Object Semantics in Emergent Slot Representations,False,0,True,1,Reject,False
kFsWpSxkFz,MetaUrban: An Embodied AI Simulation Platform for Urban Micromobility,False,0,False,0,Accept (Spotlight),True
QE1LFzXQPL,ImageFolder: Autoregressive Image Generation with Folded Tokens,False,0,False,0,Accept (Poster),True
i5Gxilzk0u,Multi-modal Controlled Coherent Motion Synthesis,False,0,False,0,Reject,False
PFRWGeUhJx,Comparisons Are All You Need for Optimizing Smooth Functions,True,1,False,0,Reject,False
ky7vVlBQBY,InstaSHAP: Interpretable Additive Models Explain Shapley Values Instantly,False,0,False,0,Accept (Poster),True
1upXwlEW8y,Prompt Optimization with Logged Bandit Data,False,0,False,0,Reject,False
IkZVDzdC8M,Watermark Anything With Localized Messages,False,0,True,3,Accept (Poster),True
QmmTEgIbzA,Embedding-based statistical inference on generative models,True,1,False,0,,
inOwd7hZC1,M^3PC: Test-time Model Predictive Control using Pretrained Masked Trajectory Model,False,0,False,0,Accept (Poster),True
3QinqLlMCj,PF3plat: Pose-Free Feed-Forward 3D Gaussian Splatting,False,0,False,0,Reject,False
1EEst6oDU7,Informing Reinforcement Learning Agents by Grounding Language to Markov Decision Processes,False,0,True,1,Reject,False
RVfom47pEu,Personalized Large Vision-Language Model,False,0,False,0,,
9ccZzuix2D,Distilling the Knowledge in Data Pruning,False,0,False,0,Reject,False
xLPakPOKDX,Causally Motivated Diffusion Sampling Frameworks for Harnessing Contextual Bias,False,0,True,1,Reject,False
a1P5kh2oo8,Vinoground: Scrutinizing LMMs over Dense Temporal Reasoning with Short Videos,False,0,False,0,Reject,False
Wto5U7q6I2,TemporalBench: Towards Fine-grained Temporal Understanding for  Multimodal Video  Models,False,0,False,0,,
jQyKywGtpW,Offline-to-Online Reinforcement Learning with Prioritized Experience Selection,False,0,False,0,Reject,False
pTeOOKnjGM,TEASER: Token Enhanced Spatial Modeling for Expressions Reconstruction,False,0,False,0,Accept (Poster),True
1x1gGg49jr,SurFhead: Affine Rig Blending for Geometrically Accurate 2D Gaussian Surfel Head Avatars,False,0,True,2,Accept (Poster),True
HCUksccuFx,PuppetMaster: Scaling Interactive Video Generation as a Motion Prior for Part-Level Dynamics,False,0,False,0,Reject,False
fp6t3F669F,BALROG: Benchmarking Agentic LLM and VLM Reasoning On Games,False,0,False,0,Accept (Poster),True
etUJR2xBYa,High-quality and controllable time series generation with diffusion in transformers,False,0,False,0,Reject,False
GTe9PDhm8v,TesseraQ: Ultra Low-Bit LLM Post-Training Quantization with Block Reconstruction,False,0,False,0,Reject,False
ZRDa2IT1sQ,Step-Controlled DPO: Leveraging Stepwise Errors for Enhancing Mathematical Reasoning of Language Models,False,0,True,1,Reject,False
iXBYYbYTvX,From Graph Embedding to LKH: Bridging Learning and Heuristics for a Streamlined General TSP Solver,False,0,False,0,,
Ndq4g76MyH,Adaptive Masking Enhances Visual Grounding,False,0,False,0,,
l0gZS0sAlf,Ensembles of Low-Rank Expert Adapters,False,0,True,1,Accept (Poster),True
aJUuere4fM,Does Refusal Training in LLMs Generalize to the Past Tense?,False,0,False,0,Accept (Poster),True
hXA8wqRdyV,Jailbreaking Leading Safety-Aligned LLMs with Simple Adaptive Attacks,True,1,True,1,Accept (Poster),True
DqU4AB4wRy,GUARANTEED USER FAIRNESS IN RECOMMENDATION,False,0,False,0,,
27n0kvWgqT,Parameter-Efficient Fine-Tuning of State Space Models,False,0,True,1,Reject,False
JeZS4jQF77,LiNo: Advancing Recursive Residual Decomposition of Linear and Nonlinear Patterns for Robust Time Series Forecasting,False,0,True,1,,
YtAhOVCy2t,Compositional Risk Minimization,False,0,True,2,Reject,False
MFZjrTFE7h,D-FINE: Redefine Regression Task of DETRs as Fine-grained Distribution Refinement,False,0,False,0,Accept (Spotlight),True
8QkpCRio53,Preference Optimization for Combinatorial Optimization Problems,False,0,True,2,,
IzQB2pIa3F,ComfyGen: Prompt-Adaptive Workflows for Text-to-Image Generation,False,0,False,0,,
qO6dk9KfIp,Laplace Sample Information:  Data Informativeness Through a Bayesian Lens,False,0,False,0,Accept (Poster),True
xUMI52rrW7,Structural-Entropy-Based Sample Selection for Efficient and Effective Learning,False,0,False,0,Accept (Poster),True
HFAIxjBB6K,Improving Autoregressive Image Generation by Mitigating Gradient Bias in Softmax,True,1,False,0,,
ooxj2Audlq,Stable Segment Anything Model,False,0,False,0,Accept (Poster),True
sshYEYQ82L,Unfiltered and Unseen: Universal Multimodal Jailbreak Attacks on Text-to-Image Model Defenses,False,0,False,0,,
x45vUUY4nT,Sharper Bounds of Non-Convex Stochastic Gradient Descent with Momentum,False,0,False,0,Reject,False
pGg658qADW,"Look, Compare and Draw:  Differential Query Transformer for Automatic Oil Painting",False,0,False,0,,
Hpu3KIX8Am,Dreamguider: Improved Training free Diffusion-based Conditional Generation,False,0,False,0,,
XHTirKsQV6,ProtoSnap: Prototype Alignment For Cuneiform Signs,False,0,True,1,Accept (Poster),True
wGa2plE8ka,Learning Fine-Grained Representations through Textual Token Disentanglement in Composed Video Retrieval,True,2,False,0,Accept (Poster),True
WBUVagRgsd,Salvage: Shapley-distribution Approximation Learning Via Attribution Guided Exploration for Explainable Image Classification,False,0,False,0,Accept (Poster),True
KCYDpqSpqg,SG-Adapter: Enhancing Text-to-Image Generation with Scene Graph Guidance,False,0,False,0,Reject,False
9IMQJ8HmIq,Dual-cycle Consistency Learning for Weakly Supervised Phrase Grounding,False,0,False,0,,
NJqsHgxcKh,Metadata Matters for Time Series: Informative Forecasting with Transformers,False,0,False,0,,
B0jjj5RiAQ,Overcoming Missing Label Vocabulary in Black-Box Discrete Prompt Learning,False,0,False,0,Reject,False
U3EzVIsyiP,Dog-IQA: Standard-guided Zero-shot MLLM for Mix-grained Image Quality Assessment,False,0,False,0,,
EbG3PV7RaN,RePaFormer: Ferocious and Scalable Acceleration of MetaFormers via Structural Reparamterization,False,0,False,0,Reject,False
9kR4MREN9E,Adversarial Attacks on Fine-tuned LLMs,False,0,False,0,,
Sc382pFw86,Structure-aware Domain Knowledge Injection for Large Language Models,True,1,True,1,,
JGr4Qv9vbz,Open-Ended 3D Metric-Semantic Representation Learning via Semantic-Embedded Gaussian Splatting,False,0,False,0,,
X8dzvdkQwO,Fine-tuning can Help Detect Pretraining Data from Large Language Models,False,0,False,0,Accept (Poster),True
XNA3Mnnbvb,DartControl: A Diffusion-Based Autoregressive Motion Model for Real-Time Text-Driven Motion Control,False,0,False,0,Accept (Spotlight),True
iamWnRpMuQ,Uncertainty and Influence aware Reward Model Refinement for Reinforcement Learning from Human Feedback,False,0,False,0,Accept (Poster),True
VYRT8ajHRr,Mono-InternVL: Pushing the Boundaries of Monolithic Multimodal Large Language Models with Endogenous Visual Pre-training,False,0,False,0,,
QzPKSUUcud,A Simple Framework for Open-Vocabulary Zero-Shot Segmentation,False,0,True,2,Accept (Poster),True
