s2_paper_id,arxiv_id,title,year,citation_count,community,is_seed
0e69e31a30d6eceeb6d2a3774abca5b8762cfb36,2603.13277,Learning Retrieval Models with Sparse Autoencoders,2026.0,6,sae,False
3fe454bbde2eb403888981e725c6c8b9ba1d28de,2505.16004,Evaluating Adversarial Robustness of Concept Representations in Sparse Autoencoders,2025.0,6,sae,False
5b765db5e48a94f9e902dfed1847f132d5c3101b,2505.14536,Breaking Bad Tokens: Detoxification of LLMs Using Sparse Autoencoders,2025.0,6,sae,False
d16ed171b95105fb47be9b69ec568e23205aca04,,Sparse Autoencoders Reveal Interpretable Features in Single-Cell Foundation Models,2026.0,5,sae,False
2e5d85d884573733c4c261c4be6c37eb3931d988,2603.19183,Sparse Autoencoders Reveal Interpretable and Steerable Features in VLA Models,2026.0,5,sae,False
72a6944cb29dd8c3c8d27273ffc3f12e9c1cb8f9,2601.05679,Do Sparse Autoencoders Identify Reasoning Features in Language Models?,2026.0,5,sae,False
7eed0383a8ce4e1c48f48807a61e960d3c202473,2511.20820,SAGE: An Agentic Explainer Framework for Interpreting SAE Features in Language Models,2025.0,5,sae,False
3fc20423096dbf4e78e9d6a7aab085354b59829b,2501.19406,Low-Rank Adapting Models for Sparse Autoencoders,2025.0,5,sae,False
b236abffd459fd9d3f8a879c72b17ec8b71e7ca8,2603.09972,From Data Statistics to Feature Geometry: How Correlations Shape Superposition,2026.0,4,sae,False
c460025362f974a2535e85640c949f466d75511c,2603.02952,Sparse autoencoders reveal organized biological knowledge but minimal regulatory logic in single-cell foundation models: a comparative atlas of Geneformer and scGPT,2026.0,4,sae,False
fa3652f1069bf450dc5667bed6f4e6d4fb97f559,2512.13568,Superposition as Lossy Compression: Measure with Sparse Autoencoders and Connect to Adversarial Vulnerability,2025.0,4,sae,False
ddaf93f7c3ef7f6d9c418687811910b4134aedc0,2602.05027,AudioSAE: Towards Understanding of Audio-Processing Models with Sparse AutoEncoders,2026.0,4,sae,False
3b184e1b692a11af7cf52931021daad6ab69d8d8,2509.22033,OrtSAE: Orthogonal Sparse Autoencoders Uncover Atomic Features,2025.0,4,sae,False
d5f55bed31688be23cebf9407ebe0b5740253384,2508.12535,CorrSteer: Generation-Time LLM Steering via Correlated Sparse Autoencoder Features,2025.0,4,sae,False
227cb08a0a5875ed49125a2ab2a22b50f0aef303,2512.24975,Attribution-Guided Distillation of Matryoshka Sparse Autoencoders,2025.0,4,sae,False
2c6e921a6b993505e55a7933bf9b98eba5e4b993,2506.10920,Constructing Interpretable Features from Compositional Neuron Groups,2025.0,4,sae,False
f8c74724977d04366ab8010328c8e096b1688389,2510.03659,Does higher interpretability imply better utility? A Pairwise Analysis on Sparse Autoencoders,2025.0,4,sae,False
5d7156ce2c39b7aa36c52bac017c64611cf9ef62,2602.14111,Sanity Checks for Sparse Autoencoders: Do SAEs Beat Random Baselines?,2026.0,3,sae,True
07e38fa4086bba630f715f043cfd6011b543ce20,2602.14687,SynthSAEBench: Evaluating Sparse Autoencoders on Scalable Realistic Synthetic Data,2026.0,3,sae,False
945c433c6a3241874883b40a9cb2a0fe07721367,2602.11881,From Atoms to Trees: Building a Structured Feature Forest with Hierarchical Sparse Autoencoders,2026.0,3,sae,False
11a4c3f6391fa9404fd20761ac7bda2df24b6611,2602.01322,PolySAE: Modeling Feature Interactions in Sparse Autoencoders via Polynomial Decoding,2026.0,3,sae,False
cf40a5372de634ea0067b2cb17a4b798b7211664,2512.10805,Interpretable and Steerable Concept Bottleneck Sparse Autoencoders,2025.0,3,sae,False
fffa373c781add1943263d9648ff34f147d7e7bd,2511.06048,Visual Exploration of Feature Relationships in Sparse Autoencoders with Curated Concepts,2025.0,3,sae,False
6660f2b094a14eedc5b340269e8b3ac3a311839b,2508.16929,Dimensional Collapse in Transformer Attention Outputs: A Challenge for Sparse Dictionary Learning,2025.0,3,sae,False
7a87abff98c3cda231f3fc5d1c5baeb688b8d019,2508.08211,SAEMark: Steering Personalized Multilingual LLM Watermarks with Sparse Autoencoders,2025.0,3,sae,False
d03d86e22a04ec07207bba4d809fe7d7ed7bb745,2507.15227,Mammo-SAE: Interpreting Breast Cancer Concept Learning with Sparse Autoencoders,2025.0,3,sae,False
de869e0d7692e411db48922ceb3054caaca14bd0,2509.25596,Binary Sparse Coding for Interpretability,2025.0,3,sae,False
c810f51b63affb04b753e61291d8f763aca714a0,2603.04198,Stable and Steerable Sparse Autoencoders with Weight Regularization,2026.0,2,sae,False
00bbf49ad492f4d319cbeff4f908dc8ef67bfc95,2603.03031,Step-Level Sparse Autoencoder for Reasoning Process Interpretation,2026.0,2,sae,False
9ced65b8d8a3c25d2342a570150e3bc1110ec2f7,2602.04718,Identifying Intervenable and Interpretable Features via Orthogonality Regularization,2026.0,2,sae,False
3e7ba18ac102e7e9e4a161374dcb709df2dc9104,2603.25325,How Pruning Reshapes Features: Sparse Autoencoder Analysis of Weight-Pruned Language Models,2026.0,2,sae,False
af98bf5a5a1db4e4e7e99ba51d860e11de0b25ca,2509.17665,"Mechanistic Interpretability with SAEs: Probing Religion, Violence, and Geography in Large Language Models",2025.0,2,sae,False
70be79af59c8cb3e2c8c4f4f78cbb9a9fe640e1d,2509.00691,CE-Bench: Towards a Reliable Contrastive Evaluation Benchmark of Interpretability of Sparse Autoencoders,2025.0,2,sae,False
a8c2f4246a909510d7ea182e77ec7834a5884186,2508.09363,Resurrecting the Salmon: Rethinking Mechanistic Interpretability with Domain-Specific Sparse Autoencoders,2025.0,2,sae,False
e2073a10ce15306b55817b8826d3b503c47bcedf,2507.16069,Interpreting CFD Surrogates through Sparse Autoencoders,2025.0,2,sae,False
a4eb81633ddae55da9f86c5dc0d613904392b4b4,2507.14894,Sparse Autoencoder-guided Supervised Finetuning to Mitigate Unexpected Code-Switching in LLMs,2025.0,2,sae,False
d400508bbba6140b260761024ac63180499f9582,2507.12950,Insights into a radiology-specialised multimodal large language model with sparse autoencoders,2025.0,2,sae,False
b0acc8ded9db6424ae27c14834b3846386028a49,2507.08473,Evaluating SAE interpretability without explanations,2025.0,2,sae,False
1bcf3f8184fddd434ec84fba0389faa3f358cb60,2505.16077,Ensembling Sparse Autoencoders,2025.0,2,sae,False
538ab67d5bfb28dfada2057d7141c4c8edfa4108,2505.10375,Are Sparse Autoencoders Useful for Java Function Bug Detection?,2025.0,2,sae,False
9647c6210555127f733efb34357a8d985a9d438b,2603.00824,A Gauge Theory of Superposition: Toward a Sheaf-Theoretic Atlas of Neural Representations,2026.0,2,sae,False
73646d4a5bed7cb8f335bff1d07e195ac9ba8ea4,2511.13981,Data Whitening Improves Sparse Autoencoder Learning,2025.0,2,sae,False
6b186dbaa7c7f8740ea1f3192aff45483b79a7f8,2506.17673,FaithfulSAE: Towards Capturing Faithful Features with Sparse Autoencoders without External Dataset Dependencies,2025.0,2,sae,False
d3779f55663c96087c916c89e1065f908cb41afe,2505.24473,Train One Sparse Autoencoder Across Multiple Sparsity Budgets to Preserve Interpretability and Accuracy,2025.0,2,sae,False
a74d40980c0a58cde340bfcd125f40d3ca9bb907,,Compositional and interpretable representation of histology using AI foundation models and sparse autoencoders,2026.0,1,sae,False
8cccd6cf1eb1ad18fc888b227b47a98350edfa5c,2606.07473,Whisper Hallucination Detection and Mitigation via Hidden Representation Steering and Sparse AutoEncoders,2026.0,1,sae,False
1ac4a4ed715d7c2ad7dddcde64a7867b4b86eba6,2605.23035,Sparse Autoencoders Map Brain-LLM Alignment onto Cortical Semantic Topography,2026.0,1,sae,False
68383f2b0e95d305b5b90c4a2010c8d984232611,2605.18629,Aligned Training: A Parameter-Free Method to Improve Feature Quality and Stability of Sparse Autoencoders (SAE),2026.0,1,sae,False
734e654ccd5229916b97ffae7f7c885bad4140f0,2605.18229,Are Sparse Autoencoder Benchmarks Reliable?,2026.0,1,sae,False
e9183543dbd7c8ea4049a2729e0424e81a54e0fb,2605.12225,Mechanistic Interpretability of ASR models using Sparse Autoencoders,2026.0,1,sae,False
85218deed6f3fca47440fab4ddeb948c30636790,2605.12122,Disentangled Sparse Representations for Concept-Separated Diffusion Unlearning,2026.0,1,sae,False
269eeacacfc4b2fc458d6a91bd5b825ca29481ae,2605.01829,GeoSAE: Geometric Prior-Guided Layer-Wise Sparse Autoencoder Annotation of Brain MRI Foundation Models,2026.0,1,sae,False
2d4b8da9230d184ecaac42c6e6a2dc32a86cfaf6,2604.14925,Improving Sparse Autoencoder with Dynamic Attention,2026.0,1,sae,False
66c8693e3bf331f4c8011b8e159334a2fbd824e7,2604.06495,Improving Robustness In Sparse Autoencoders via Masked Regularization,2026.0,1,sae,False
eac5affbadebea7d58f0345559da5a75429401ec,2603.16335,"Behavioral Steering in a 35B MoE Language Model via SAE-Decoded Probe Vectors: One Agency Axis, Not Five Traits",2026.0,1,sae,False
e64ce2a17674441490216c1227dce0de5fc32f57,2512.07730,SAVE: Sparse Autoencoder-Driven Visual Information Enhancement for Mitigating Object Hallucination,2025.0,1,sae,False
039287d7cb15dac238786cbcdf9c4b10974c5d93,,What Do Biological Foundation Models Compute? Sparse Autoencoders from Feature Recovery to Mechanistic Interpretability,2026.0,1,sae,False
6291d94552155222cd96f3e121356c74dc9ab2b5,2602.10437,Control Reinforcement Learning: Interpretable Token-Level Steering of LLMs via Sparse Autoencoder Features,2026.0,1,sae,False
a7bfe68f2e26d481905c4449ff1bd5a8e0c704fd,2512.08077,Unveiling Latent Knowledge in Chemistry Language Models through Sparse Autoencoders,2025.0,1,sae,False
b9eb4195f659b5882de773a938a66bb47d97955b,2511.00177,Can SAEs reveal and mitigate racial biases of LLMs in healthcare?,2025.0,1,sae,False
293139515d9b85edb92b9e7cdcefdf63652bad54,2510.02917,Mechanistic Interpretability of Code Correctness in LLMs via Sparse Autoencoders,2025.0,1,sae,False
354142661538011261d83f1a12c970d792aee3b4,2509.23717,Measuring Sparse Autoencoder Feature Sensitivity,2025.0,1,sae,False
c6652d7ae7ad517ff2282e26df6034dc0e10a30e,2512.05534,A Unified Theory of Sparse Dictionary Learning in Mechanistic Interpretability: Piecewise Biconvexity and Spurious Minima,2025.0,1,sae,False
e106efac9989c652457097d63339d7f53f488b23,2512.05794,Mechanistic Interpretability of Antibody Language Models Using SAEs,2025.0,1,sae,False
476b8b15863c9497570b264e85ba71be03bf041b,2511.17735,Towards Open-Ended Visual Scientific Discovery with Sparse Autoencoders,2025.0,1,sae,False
c89bf8b8c0b1f1bfc1dbb44c73f4c9d429ba8e83,2510.08855,Time-Aware Feature Selection: Adaptive Temporal Masking for Stable Sparse Autoencoder Training,2025.0,1,sae,False
cb38251051504d489d64232ba11f5b8dae547424,2510.03186,Superposition disentanglement of neural representations reveals hidden alignment,2025.0,1,sae,False
67c70168b08dad4e76122c1aaa09ca8aff431304,2505.22255,Kronecker Factorization Improves Efficiency and Interpretability of Sparse Autoencoders,2025.0,1,sae,False
e0eda70460e3d108dbf4d46ac05433c529f05057,2605.00842,Understanding Emergent Misalignment via Feature Superposition Geometry,2026.0,1,sae,False
9f3842cb553a6c41b74f0ba48c27172defb3e16e,2603.10071,Dissecting Chronos: Sparse Autoencoders Reveal Causal Feature Hierarchies in Time Series Foundation Models,2026.0,1,sae,False
21822190c5e8fa26facf4a415f1eacd88c8452d3,2509.00928,Superposition in Graph Neural Networks,2025.0,1,sae,False
915ee638f70dd259af24c9cbb9d257e9df45e482,,Revising and Falsifying Sparse Autoencoder Feature Explanations,,1,sae,False
a09bee8c540dc70bfc7d3f77bae27519eeb37a4f,2606.12138,"Unstable Features, Reproducible Subspaces: Understanding Seed Dependence in Sparse Autoencoders",2026.0,0,sae,True
5752b7946cd25eea6a5e94847bf5d734346f9855,2606.16193,Cascaded Sparse Autoencoders Learn Multi-Level Visual Concepts in Multimodal LLMs,2026.0,0,sae,False
3ce8980307b47c7a9592ff8376a2c78cd58d5953,2606.15054,Size Doesn't Matter: Cosine-Scored Sparse Autoencoders,2026.0,0,sae,False
5853d3f4d9bca43d6baf8d73b5d10bea17087a41,2606.14990,Rational Sparse Autoencoder,2026.0,0,sae,False
2dce0c20bed9e3aea4f23eb45a1560da59c1e205,2606.10029,Interpreting and Steering a Text-to-Speech Language Model with Sparse Autoencoders,2026.0,0,sae,False
02e080cc26621911ffc771a07e93fad9f7cca653,2606.10080,VFUSE: Virulent Feature Understanding with Sparse autoEncoders,2026.0,0,sae,False
dc00cec87725bb65927f0b569c4fd02229144369,2606.08496,SAEExplainer: Interpreting SAE Features with Activation-Guided Preference Optimization,2026.0,0,sae,False
062804ef8519e41c6ad93d3246417e5ccc7d8aa4,2606.08267,Post-AGI Economies: Superposition and the Second Fundamental Theorem of Welfare Economics,2026.0,0,sae,False
d3a58153d81087dfc4e61b0fed197270e6b738a7,2606.08365,Pre-Intervention Prediction of Sparse Autoencoder Steering Side Effects,2026.0,0,sae,False
250dbcb43628b3d50599e222dc9cf6b90b6bd1ab,2606.07007,A Geometric View for Understanding Concept Learning and Neuron Interpretation in Sparse Autoencoders,2026.0,0,sae,False
7b1fd8dc3e94a204caeb5f996e664f937ef1633d,2606.07451,TEVI: Text-Conditioned Editing of Visual Representations via Sparse Autoencoders for Improved Vision-Language Alignment,2026.0,0,sae,False
738462d3080275c47cad471c92bf83d5b577620d,2606.02385,How Optimality Structures Sparse Dictionaries: A Theory for Understanding SAE Representations,2026.0,0,sae,False
062cdc5b6a7f043764e261b5c6edcb8f72c4884a,,Low-rank sparse autoencoders: Unifying efficiency and geometric regularization for large language model interpretability,2026.0,0,sae,False
940cbc1d38bf25caca82fe999d0b8e88d78949f0,2605.31183,"Steering LLMs? Actually, Sparse Autoencoders can outperform simple baselines",2026.0,0,sae,False
1bc5241a4097f0c83cdf9909004ad040e3e343b1,2605.31245,Toward Identifiable Sparse Autoencoders,2026.0,0,sae,False
5018c31c084a2f37a74e353b55df8a70999dfdf7,2605.31518,On the Relationship Between Activation Outliers and Feature Death in Sparse Autoencoders,2026.0,0,sae,False
7b89a478fc4cfe6fed02d53110a619a86add8193,2605.31304,Interpretability Without Tradeoffs: Disentangling Polysemanticity At Equal Predictive Performance,2026.0,0,sae,False
9c868ba2557e97b5dfb4ea3b8e4ecc0a6ece778a,2605.30162,BioRefusalAudit: Auditing Biosecurity Refusal Depth Using General and Domain-Fine-Tuned Sparse Autoencoders,2026.0,0,sae,False
62c17e871b993604e19212ab4f206e5e631548dd,2605.27819,ReSAE: Residualized Sparse Autoencoders for Multi-Layer Transformer Interventions,2026.0,0,sae,False
7fa1535f590877ec2e3352ee0d0ea10aa2e4e84f,2605.28247,IRDS: Interpretable RLVR Data Selection via Verifier-Coupled Sparse Autoencoder Coverage,2026.0,0,sae,False
34371d7edcaae6569cb3d69555225d0425cf8aa8,2605.28149,Sign-Aware Gated Sparse Autoencoders: Modeling Anticorrelated Features with Bi-Jump-ReLU Activations,2026.0,0,sae,False
c2191a99aff0db5a840413c8e055fed7274ef302,2605.28896,Feature Geometry of LoRA Adapters: A Sparse Autoencoder Analysis of Representational Divergence in Fine-Tuned Language Models,2026.0,0,sae,False
b24a3cf5b4190e6b67c117a196bfeedcc19a13f8,2605.25525,SAE-FD: Sparse Autoencoder Feature Distillation for Continual Learning of Large Language Models,2026.0,0,sae,False
6b2de6290d24168276a51299593e3b29943b0686,2605.24946,Interpretability Transfer from Language to Vision via Sparse Autoencoders,2026.0,0,sae,False
189189d5c99001592514e662de7e2412f7763a33,2605.24977,"Universal Boosts, Specific Suppressors: Sparse Autoencoder Steering of Medical Vision-Language Models",2026.0,0,sae,False
c5cb245a7635a39ae87b24550d63f2642b4cc895,2605.23036,Multilingual Steering by Design: Multilingual Sparse Autoencoders and Principled Layer Selection,2026.0,0,sae,False
b5dbbbcfe7be02b8791da6091fb9f693073d7fb4,2605.18537,Probing for Representation Manifolds in Superposition,2026.0,0,sae,False
1b1a40c218d97bb68f8ebea2ad7f5ca52f1347c4,2605.17204,Event-Grounded Sparse Autoencoders for Vision-Language-Action Policies,2026.0,0,sae,False
0f3c095f6f90668df0e3f7eaf3c12fb9b9bb60ca,2605.17493,Beyond Linear Superposition: Discovering Climate Features in AI Weather Models with KAN-SAE,2026.0,0,sae,False
97b1d61ea1050e633f017484faad12ea1bbed1a0,2605.15961,Sparse Autoencoders enable Robust and Interpretable Fine-tuning of CLIP models,2026.0,0,sae,False
4a973ca1dd2d6838d0d459f8eb5b86827323215e,2605.14694,The Rate-Distortion-Polysemanticity Tradeoff in SAEs,2026.0,0,sae,False
e6f1c4c507e2def3d7091c7aa0c7dcdf339ce223,2605.12874,Descriptive Collision in Sparse Autoencoder Auto-Interpretability: When One Explanation Describes Many Features,2026.0,0,sae,False
a7c6fe6e5b8be211dee5647e5c1c3bdc7b1d32fa,2605.13930,Mechanistic Interpretability of EEG Foundation Models via Sparse Autoencoders,2026.0,0,sae,False
558c3e840097bc76a3b5ea2101c4f7916d0c9e45,2605.12770,WriteSAE: Sparse Autoencoders for Recurrent State,2026.0,0,sae,False
471b888193cb7396afef8e1a99f269ce5c49baa7,2605.18820,"Emergence of Frontier Superposition: M\""obius attractor and Cascade Supervision",2026.0,0,sae,False
9384e90ef262efc9dc2873e32966d5390a562b8a,2605.09887,The Geometric Wall: Manifold Structure Predicts Layerwise Sparse Autoencoder Scaling Laws,2026.0,0,sae,False
eed43d8ff77508e3c20b8f885830615f12e4a4e0,2605.18808,"Compositional Literary Primitives in Instruction-Tuned LLMs: Cross-Architectural SAE Features for Self, Style, and Affect",2026.0,0,sae,False
f1ec5dd869e672bfe1b1d52be24b119acfbff3a5,2605.07922,Tree SAE: Learning Hierarchical Feature Structures in Sparse Autoencoders,2026.0,0,sae,False
581ec45f41f6d18a676d69717a988956d2deceeb,2605.06610,SoftSAE: Dynamic Top-K Selection for Adaptive Sparse Autoencoders,2026.0,0,sae,False
f59a278ec86f51c963e5c6a98b848143f6b35087,2605.16339,Preference Instability in Reward Models: Detection and Mitigation via Sparse Autoencoders,2026.0,0,sae,False
8f919302a5a29f68e1abebbe6cf30de1c89c080e,2605.05341,Feature Starvation as Geometric Instability in Sparse Autoencoders,2026.0,0,sae,False
a00483c99f37485ff074c59bf08320dc5e565587,2605.03160,Pairwise matrices for sparse autoencoders: single-feature inspection mislabels causal axes,2026.0,0,sae,False
24717ab63c3c92f46fd2e532c5a773f7397ab178,2605.08149,Feature Rivalry in Sparse Autoencoder Representations: A Mechanistic Study of Uncertainty-Driven Feature Competition in LLMs,2026.0,0,sae,False
dd12b94e0ea8f777bf243a8245dd9dff4ce266f2,2605.01192,Linear-Readout Floors and Threshold Recovery in Computation in Superposition,2026.0,0,sae,False
8e9b14a3e6bbc09333bf11a66d96a32984b37399,2606.06333,Subspace-Aware Sparse Autoencoders for Effective Mechanistic Interpretability,2026.0,0,sae,False
55ccc9ba84f49b450273efdb3f2d9283b4d1693f,2606.01479,Sparse Autoencoders for Interpretable Emotion Control in Text-to-Speech,2026.0,0,sae,False
6433a2f27c64c263505d9137a9ae9bbff9545cce,2605.27813,Residualized Temporal Sparse Autoencoders for Interpreting Diffusion Models,2026.0,0,sae,False
c6f2cf2d10280a4b3a0b4332497cf75bb231b7a2,2605.06494,From Token Lists to Graph Motifs: Weisfeiler-Lehman Analysis of Sparse Autoencoder Features,2026.0,0,sae,False
836482d1711a61c37858cce75f996a5ba0849c9f,2604.23829,Domain-Filtered Knowledge Graphs from Sparse Autoencoder Features,2026.0,0,sae,False
30db90005d77dfc7577bf28f8d3812a74fe66d7b,2604.18756,Towards Understanding the Robustness of Sparse Autoencoders,2026.0,0,sae,False
925a197fd2b410bb12ccc570317b9feb9c915f71,2605.04072,"Sparse Autoencoder Decomposition of Clinical Sequence Model Representations: Feature Complexity, Task Specialisation, and Mortality Prediction",2026.0,0,sae,False
997d07e8e3eeb92dbdb9e8bd8f710454f3f00ff4,2604.05724,Beyond Semantics: Disentangling Information Scope in Sparse Autoencoders for CLIP,2026.0,0,sae,False
532802e16afe781a6b30823111f0e8a225578ce6,2604.16430,HalluSAE: Detecting Hallucinations in Large Language Models via Sparse Auto-Encoders,2026.0,0,sae,False
034f810e1a2021823515cfffee2527caf6cde916,2604.02871,SPG: Sparse-Projected Guides with Sparse Autoencoders for Zero-Shot Anomaly Detection,2026.0,0,sae,False
9020a703cd80534026267e147239042bec627d6b,2604.03436,MetaSAEs: Joint Training with a Decomposability Penalty Produces More Atomic Sparse Autoencoder Latents,2026.0,0,sae,False
8be6eea316bcdecd7a140ece55f328ea84dc8502,2604.04946,Sparse Autoencoders as a Steering Basis for Phase Synchronization in Graph-Based CFD Surrogates,2026.0,0,sae,False
870f0725974ddbd041e8cd4bb6e5e9b189926ddf,2603.18359,Towards Interpretable Framework for Neural Audio Codecs via Sparse Autoencoders: A Case Study on Accent Information,2026.0,0,sae,False
b399474cd54b2fac9dfce5ada9dcb20a33e0b1c3,2603.02908,SAE as a Crystal Ball: Interpretable Features Predict Cross-domain Transferability of LLMs without Training,2026.0,0,sae,False
17fcbc196080b09729e02c9fc32375a569752a7a,2602.12418,Sparse Autoencoders are Capable LLM Jailbreak Mitigators,2026.0,0,sae,False
473ada8ead48f01f0cdb9ffe3c81cf70cd9a87ba,2602.01045,Superposition unifies power-law training dynamics,2026.0,0,sae,False
8522abd2e8f7487bb88881be5b00dd8570b5cdfa,2601.22447,Beyond Activation Patterns: A Weight-Based Out-of-Context Explanation of Sparse Autoencoder Features,2026.0,0,sae,False
78373e65a13837de405c49f0671a6707278f90d5,2601.20028,Decomposing multimodal embedding spaces with group-sparse autoencoders,2026.0,0,sae,False
845e5fbc9c6c8e0d997ea12930ba42e4a6dd7da3,2512.15938,SALVE: Sparse Autoencoder-Latent Vector Editing for Mechanistic Control of Neural Networks,2025.0,0,sae,False
a83e67e5eb1dddfd01077ca996a879095d6dc25e,,Patch-level phenotype identification via weakly supervised neuron selection in sparse autoencoders for CLIP-derived pathology embeddings.,2025.0,0,sae,False
7e608a471ffd5143a0cfe05607b6b8f1dfaf1e83,2512.11263,Features Emerge as Discrete States: The First Application of SAEs to 3D Representations,2025.0,0,sae,False
0fcc157e8aeb5e78aac6691a1d97f6a382036992,2512.10547,Unlocking the Address Book: Dissecting the Sparse Semantic Structure of LLM Key-Value Caches via Sparse Autoencoders,2025.0,0,sae,False
8a61d43e49e5f851d1d1014d2c34f6eaa476e6bd,2605.28649,"Interpretability-Guided Layer Selection over Subspace Projection: SAEs as Stethoscopes, Not Scalpels, for Raw Task Vector Model Editing",2026.0,0,sae,False
9a704549b080ee952185524b766469daed0999b2,2604.26866,MoRFI: Monotonic Sparse Autoencoder Feature Identification,2026.0,0,sae,False
8912608496a68650ac36f5660584a5c0ed66b8ba,2604.18179,Committed SAE-Feature Traces for Audited-Session Substitution Detection in Hosted LLMs,2026.0,0,sae,False
4f2a3156d886a3d041bbfe67d7097553d0c98cd4,2602.19115,How Do LLMs Encode Scientific Quality? An Empirical Study Using Monosemantic Features from Sparse Autoencoders,2026.0,0,sae,False
5319fc4c32e89759f67caa6c4653d0c061e73926,2601.02978,Mechanistic Knobs in LLMs: Retrieving and Steering High-Order Semantic Features via Sparse Autoencoders,2026.0,0,sae,False
008c2654150de477499f78217a1cf2a5db154590,2509.03738,Mechanistic Interpretability with Sparse Autoencoder Neural Operators,2025.0,0,sae,False
01db059c28246277f636b0e283a20d73f04750f9,2508.15094,Evaluating Sparse Autoencoders for Monosemantic Representation,2025.0,0,sae,False
b4c5cac169477239a8a26cec9484e94e66114c68,2508.14275,Disentangling concept semantics via multilingual averaging in Sparse Autoencoders,2025.0,0,sae,False
89dd0143570bf3b4e1be8432b62f31047b7dc6a3,2507.18918,Uncovering Cross-Linguistic Disparities in LLMs using Sparse Autoencoders,2025.0,0,sae,False
fff96942a96eb4c287d603c34660f796fe27aea5,,Application of Sparse Autoencoders to Enhance Mechanistic Interpretability of Large Language Models in Medicine,2025.0,0,sae,False
92a728ab88c83c78b4e68a14fa9b6853119aea26,2511.07572,SCALAR: Benchmarking SAE Interaction Sparsity in Toy LLMs,2025.0,0,sae,False
a606eda7f959a3a3506df6ed51d09269105ffbb9,2510.23749,Re-envisioning Euclid Galaxy Morphology: Identifying and Interpreting Features with Sparse Autoencoders,2025.0,0,sae,False
6eed873b88ecd54e69f597c395f31edf3e5b035f,2506.01247,"Beyond Interpretability: When, Why, and How Sparse Autoencoders Enable Label-Free Visual Steering",2025.0,0,sae,False
9190b18d10b6999071d44ff185256ce4337ad69e,2605.27354,Guiding LLM Post-training Data Engineering with Model Internals from Sparse Autoencoders,2026.0,0,sae,False
2f61d83bdb78c821f9e54b27976aee379722cd78,,Sparse autoencoders reveal interpretable cell-type programs in single-cell foundation model representations,2026.0,0,sae,False
