source_s2id,source_arxiv,source_title,source_community,source_year,target_s2id,target_arxiv,target_title,target_community,target_year
4c9e3db24264bc8dc3c8252bef9bd60495d603e4,2506.15963,On the Limits of Sparse Autoencoders: A Theoretical Framework and Reweighted Rem,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
5107e1f68a9c7a38b4a35432ceb01d260c680bc9,2605.11161,Interpretability Can Be Actionable,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
9573396988f03e66e9768583a314e991170a5e59,2605.21303,From Circuit Evidence to Mechanistic Theory: An Inductive Logic Approach,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023.0,9b9dc2b3d95d2f4e4269a9818c14c70c1f801384,2104.07143,An Interpretability Illusion for BERT,mi_general,2021
4dfdfb9a4bb99e88ffe4239990bfe16ba8463337,2606.02528,Auditing Asset-Specific Preferences in Financial Large Language Models: Evidence,mi_general,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
a4eb81633ddae55da9f86c5dc0d613904392b4b4,2507.14894,Sparse Autoencoder-guided Supervised Finetuning to Mitigate Unexpected Code-Swit,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
8e9b14a3e6bbc09333bf11a66d96a32984b37399,2606.06333,Subspace-Aware Sparse Autoencoders for Effective Mechanistic Interpretability,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
0d14d167536ae5507c4810a58fd17d2f268ac2b5,2405.17420,Survival of the Fittest Representation: A Case Study with Modular Addition,mi_general,2024.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
5af1703757a341a3be991e45ebcea6380787a3ea,2505.05111,Unveiling Language-Specific Features in Large Language Models via Sparse Autoenc,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
55ccc9ba84f49b450273efdb3f2d9283b4d1693f,2606.01479,Sparse Autoencoders for Interpretable Emotion Control in Text-to-Speech,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022.0,9b9dc2b3d95d2f4e4269a9818c14c70c1f801384,2104.07143,An Interpretability Illusion for BERT,mi_general,2021
0dbdb3381083ebcdbb3dc23f032883337d502bd0,,DIPF: Dual-Intervention Prompt Framework for Emotion Recognition in Conversation,mi_general,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
89e3cd15fc3b8e018e6e15a9f9311c59693ab34c,2606.08777,How Many Counterfactuals Does It Take? Probing VLM Hallucinations Through Circui,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
92a3bf75a8b3770fc1844f5090259762798c80df,,Reversing the Death of Hypertext: Mechanistic Interpretability for LLM Navigatio,mi_general,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023.0,7cc88a1a904e8bb6edc1123c0800d1c5a0ea435d,2103.15949,Transformer visualization via dictionary learning: contextualized embedding as a,sae,2021
a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025.0,4ed00390e76aaa54c8782dd882d7364332733448,2410.13032,Hypothesis Testing the Circuit Hypothesis in LLMs,circuits,2024
3e7ba18ac102e7e9e4a161374dcb709df2dc9104,2603.25325,How Pruning Reshapes Features: Sparse Autoencoder Analysis of Weight-Pruned Lang,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
9f3842cb553a6c41b74f0ba48c27172defb3e16e,2603.10071,Dissecting Chronos: Sparse Autoencoders Reveal Causal Feature Hierarchies in Tim,sae,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
2fa991ca2037033bf3d849e053315e21530244d2,2508.11214,How Causal Abstraction Underpins Computational Explanation,causal,2025.0,b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025
911d3445e4f07ef280d0a9008cfdf0f8606debe4,2606.12841,TimeROME-DLM: Temporal Causal Tracing and Low-Rank Inference-Time Knowledge Edit,circuits,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
e2bc390cf21dc319ea5aa9a7c3a223911dbf2012,2312.03656,Interpretability Illusions in the Generalization of Simplified Models,mi_general,2023.0,110804428354df709b3693f9efc81946a9036ebf,2309.04827,"Neurons in Large Language Models: Dead, N-gram, Positional",circuits,2023
e64ce2a17674441490216c1227dce0de5fc32f57,2512.07730,SAVE: Sparse Autoencoder-Driven Visual Information Enhancement for Mitigating Ob,sae,2025.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
66583ad76bc1ce493ed3b530b9a56f87a7e684ca,2504.13151,MIB: A Mechanistic Interpretability Benchmark,mi_general,2025.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,9d125f45b1d2dea01f05281470bc08e12b6c7cba,2209.10652,Toy Models of Superposition,sae,2022
65502ffc46aa8b1d6ec2507cbdd1f236da2f7267,2510.01288,Microsaccade-Inspired Probing: Positional Encoding Perturbations Reveal LLM Misb,mi_general,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
a18b0cf58fd8c4fbcac9585e80499b7b1bc72a47,2511.19265,Unboxing the Black Box: Mechanistic Interpretability for Algorithmic Understandi,mi_general,2025.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
a09bee8c540dc70bfc7d3f77bae27519eeb37a4f,2606.12138,"Unstable Features, Reproducible Subspaces: Understanding Seed Dependence in Spar",sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,3d985d72a4ff6232503b5a95fa6f3eefbab01cef,,Interventions and Causal Inference,mi_general,2007
f9176eb8ff89207e355db1136a998869002e75c8,2603.13652,Causal Attribution via Activation Patching,circuits,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,fecdcfec13a295b1810606baf9b74ba48db7933e,2402.12560,CausalGym: Benchmarking causal interpretability methods on linguistic tasks,causal,2024
b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024.0,682b9d2212258fd5edbfca589c86390c31a956b0,1711.11279,Interpretability Beyond Feature Attribution: Quantitative Testing with Concept A,mi_general,2017
ccc354a9d5a4340d67e0c7a83153100b9362ca76,2505.20254,Position: Mechanistic Interpretability Should Prioritize Feature Consistency in ,sae,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023.0,a0cfd36e6c7abf070f492ae52a35af895a1c5592,,Zoom In: An Introduction to Circuits,circuits,2020
5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021.0,1d7f3297924a9dd90cfc0df522ebe9138c28b46f,,Amnesic Probing: Behavioral Explanation with Amnesic Counterfactuals,causal,2020
8bfadbf56c09689b7f9e67345f4eee610cea40c2,2606.15796,DifFRACT: Diffusion Feature Reconstruction and Attribution for Circuit Tracing,circuits,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
dce70bd4bc68e7ac5a67a78aa492e5a976083651,2605.22719,Reading Task Failure Off the Activations: A Sparse-Feature Audit of GPT-2 Small ,circuits,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
9190b18d10b6999071d44ff185256ce4337ad69e,2605.27354,Guiding LLM Post-training Data Engineering with Model Internals from Sparse Auto,sae,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
015401990d7cfa5c005c83743e6cfdee1757ab52,2602.02313,Interpreting and Controlling LLM Reasoning through Integrated Policy Gradient,mi_general,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
c025308b9dfc8741db4a65e9c14222e02dc51d78,2603.29206,Route-Induced Density and Stability (RIDE): Controlled Intervention and Mechanis,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
682970abd8ae727811f4ec2256009478c172dd07,,Decoding and controlling emotion in LLMs through human-aligned representational ,mi_general,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023.0,012dda8aef89ffa57128b15dc3cad2c02eedfa80,2310.15154,Linear Representations of Sentiment in Large Language Models,mi_general,2023
89dd0143570bf3b4e1be8432b62f31047b7dc6a3,2507.18918,Uncovering Cross-Linguistic Disparities in LLMs using Sparse Autoencoders,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
5d7156ce2c39b7aa36c52bac017c64611cf9ef62,2602.14111,Sanity Checks for Sparse Autoencoders: Do SAEs Beat Random Baselines?,sae,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
de869e0d7692e411db48922ceb3054caaca14bd0,2509.25596,Binary Sparse Coding for Interpretability,sae,2025.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
6433a2f27c64c263505d9137a9ae9bbff9545cce,2605.27813,Residualized Temporal Sparse Autoencoders for Interpreting Diffusion Models,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
3f6aeb0a2ef0d48844590b0780fb55babe6e3468,2604.16889,"Prune, Interpret, Evaluate: A Cross-Layer Transcoder-Native Framework for Effici",circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
7934d9a8ad67cf81172590bcbe44e9a9aba24f9b,2502.06536,Sample-efficient Learning of Concepts with Theoretical Guarantees: from Data to ,mi_general,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,c16c05ca0a3d24519405849fd24604fc1ce47751,2309.16042,Towards Best Practices of Activation Patching in Language Models: Metrics and Me,circuits,2023
54ddd515eba3e085025ec613027ab8b9444bd755,2601.14004,"Locate, Steer, and Improve: A Practical Survey of Actionable Mechanistic Interpr",mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
d243346b2ec225d7afda9c2b9da524d47c90d395,2603.01752,Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Ce,circuits,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,012dda8aef89ffa57128b15dc3cad2c02eedfa80,2310.15154,Linear Representations of Sentiment in Large Language Models,mi_general,2023
7798a0d055c714eca67e8a477905b85aa33c3b35,2605.01609,Concepts Whisper While Syntax Shouts: Spectral Anti-Concentration and the Dual G,mi_general,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
c0f2a9febf819ba2313cfc8eb77d8acf279b51ae,2501.08319,Enhancing Automated Interpretability with Output-Centric Feature Descriptions,mi_general,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
bea3e952e8165bc4f00404105f021d35b4aba76e,2603.16017,Understanding Moral Reasoning Trajectories in Large Language Models: Toward Prob,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022.0,2c871df72c52b58f05447fcb3afc838168d94505,2104.08696,Knowledge Neurons in Pretrained Transformers,circuits,2021
bdf62d98131d639adb68d4c8ee009125d5927175,,Towards Uncovering How Large Language ModelsWork: An Interpretability Perspectiv,mi_general,2025.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
d14a14ef5264f2fc8bda395cf568800a4b8b98f2,2603.11940,Exhaustive Circuit Mapping of a Single-Cell Foundation Model Reveals Massive Red,circuits,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
6d2330a1cc15c00a9cd16b065fa472ac7ecba423,2602.05184,Towards Worst-Case Guarantees with Scale-Aware Interpretability,mi_general,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
fc7eb337f1d8de11befdc5055fcbc5eeea046f42,2606.08644,A retrieval conditioned rebinding circuit for dynamic entity tracking in large l,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
8912608496a68650ac36f5660584a5c0ed66b8ba,2604.18179,Committed SAE-Feature Traces for Audited-Session Substitution Detection in Hoste,sae,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
dce70bd4bc68e7ac5a67a78aa492e5a976083651,2605.22719,Reading Task Failure Off the Activations: A Sparse-Feature Audit of GPT-2 Small ,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
8e9b14a3e6bbc09333bf11a66d96a32984b37399,2606.06333,Subspace-Aware Sparse Autoencoders for Effective Mechanistic Interpretability,sae,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025.0,66583ad76bc1ce493ed3b530b9a56f87a7e684ca,2504.13151,MIB: A Mechanistic Interpretability Benchmark,mi_general,2025
74be4ef58d907292d3ab2e40c90f8672aac1b3b9,2605.14347,Exemplar Partitioning for Mechanistic Interpretability,mi_general,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
f583e0b92c5018bd6b699eceb5d997c59677a6f7,,Formats of representation in large language models,mi_general,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
008c2654150de477499f78217a1cf2a5db154590,2509.03738,Mechanistic Interpretability with Sparse Autoencoder Neural Operators,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
96be5c296ece58c23d7a89c3dd9defd7a1392d8b,2605.24059,Spectral Probe-Circuits: A Three-Step Recipe for Identifying Attention-Head Circ,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
310c4261f47219e60069e646bdef8cbeb6a52a9c,2502.06852,EAP-GP: Mitigating Saturation Effect in Gradient-based Automated Circuit Identif,circuits,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
7dc67da8cb3e440c79dd26f9e6e0dcaf6bee6e71,2511.12639,Medical Knowledge Intervention Prompt Tuning for Medical Image Classification,mi_general,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
16da1355d886c6a16e78a22233befba29bf9e0b7,2604.10044,LoopGuard: Breaking Self-Reinforcing Attention Loops via Dynamic KV Cache Interv,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023.0,a0cfd36e6c7abf070f492ae52a35af895a1c5592,,Zoom In: An Introduction to Circuits,circuits,2020
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,dffb0f028298ca2017255090ebd3453dce6e9ee0,2109.09234,Conditional probing: measuring usable information beyond a baseline,mi_general,2021
dce9a3815d742d062cd7ac0d60bc2964447d41dc,2501.10165,MechIR: A Mechanistic Interpretability Framework for Information Retrieval,mi_general,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
97b1d61ea1050e633f017484faad12ea1bbed1a0,2605.15961,Sparse Autoencoders enable Robust and Interpretable Fine-tuning of CLIP models,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021.0,a4c0c16da0caaf4ed47fe94681f57029bff4be3b,2005.00719,Probing the Probing Paradigm: Does Probing Accuracy Entail Task Relevance?,mi_general,2020
02e080cc26621911ffc771a07e93fad9f7cca653,2606.10080,VFUSE: Virulent Feature Understanding with Sparse autoEncoders,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,11a6e5b75ce28f883100a2b233469e2cf01db947,1810.11750,Towards Understanding Learning Representations: To What Extent Do Different Neur,mi_general,2018
32a848b72213986e386b8b30163e9769cab0cec9,2606.09653,A Unifying Framework for Concept-Based Representational Similarity,mi_general,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,a0cfd36e6c7abf070f492ae52a35af895a1c5592,,Zoom In: An Introduction to Circuits,circuits,2020
6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022.0,a0cfd36e6c7abf070f492ae52a35af895a1c5592,,Zoom In: An Introduction to Circuits,circuits,2020
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,a3f7a30abe44424e5ef8348a02cc103237ac5210,,SVCCA: Singular Vector Canonical Correlation Analysis for Deep Learning Dynamics,mi_general,2017
890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024.0,b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024
216670494817c9db01fa86ac9bccae25ee0a3ab2,2604.01604,CRaFT: Circuit-Guided Refusal Feature Selection via Cross-Layer Transcoders,circuits,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
43aef71fdf8bb51bfd777d677b87c5c45aba81b8,2606.00033,Make Mechanistic Interpretability Auditable: A Call to Develop Guidelines via Co,mi_general,2026.0,b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025
16bdf18caed48aa2afe1a8711bf96630e9f88410,2505.15807,The Atlas of In-Context Learning: How Attention Heads Shape In-Context Retrieval,circuits,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
558c3e840097bc76a3b5ea2101c4f7916d0c9e45,2605.12770,WriteSAE: Sparse Autoencoders for Recurrent State,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
4a973ca1dd2d6838d0d459f8eb5b86827323215e,2605.14694,The Rate-Distortion-Polysemanticity Tradeoff in SAEs,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
110804428354df709b3693f9efc81946a9036ebf,2309.04827,"Neurons in Large Language Models: Dead, N-gram, Positional",circuits,2023.0,112fd54ee193237b24f2ce7fce79e399609a29c5,1909.01380,The Bottom-up Evolution of Representations in the Transformer: A Study with Mach,mi_general,2019
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,2742460c702206fe19c0b5ceae97fef3499bdf76,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational,mi_general,2023
8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024.0,12910786da7a34c9ee26798fd81b0ed7b0e38789,2305.01610,Finding Neurons in a Haystack: Case Studies with Sparse Probing,mi_general,2023
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,fec726f5b47483dd1545c132a6ee8984ab3960bd,2004.03061,Information-Theoretic Probing for Linguistic Structure,mi_general,2020
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,e32803eb36116f3e218563d69b60171eddaf7024,,Understanding and Minimising Outlier Features in Transformer Training,mi_general,2024
f661e2f49d2bd3bd6d71c00e474ad3e34b7bdb42,2606.02378,When Do Attention Circuits Form? Developmental Trajectories of Capability and At,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
2390f86c6cb070e9d4116f670b9064ff8815ff19,2606.09936,"One Lens, Many Worlds : A Capability-Typed Interface for World-Model Interpretab",mi_general,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
2b71206bc8a090e1b4c3588b8ed14e92aa3a58cf,2603.01879,Diagnosing Generalization Failures from Representational Geometry Markers,mi_general,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
f6f8d1c74219145ccdc0729c6c97a8b6d9d7712d,2503.18878,I Have Covered All the Bases Here: Interpreting Reasoning Features in Large Lang,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
581ec45f41f6d18a676d69717a988956d2deceeb,2605.06610,SoftSAE: Dynamic Top-K Selection for Adaptive Sparse Autoencoders,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
a7c6fe6e5b8be211dee5647e5c1c3bdc7b1d32fa,2605.13930,Mechanistic Interpretability of EEG Foundation Models via Sparse Autoencoders,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
f67b4718b8425aff8c4156757ec0d9c9958ab7d0,2503.17547,Learning Multi-Level Features with Matryoshka Sparse Autoencoders,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
